route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
10,1,3638666,Downtown,,0,895807,183176,0,0
10,1,3638667,Downtown,,0,895808,183176,0,0
10,1,3638668,Downtown,,0,895809,183176,0,0
10,1,3638669,Downtown,,0,895810,183176,0,0
10,1,3638707,Downtown,,0,895814,183176,0,0
10,1,3638708,Downtown,,0,895815,183176,0,0
10,1,3638709,Downtown,,0,895807,183176,0,0
10,1,3638670,Downtown,,0,895811,183176,0,0
10,1,3638671,Downtown,,0,895812,183176,0,0
10,1,3638672,Downtown,,0,895808,183176,0,0
10,1,3638673,Downtown,,0,895813,183176,0,0
10,1,3638674,Downtown,,0,895809,183176,0,0
10,1,3638675,Downtown,,0,895810,183176,0,0
10,1,3638676,Downtown,,0,895814,183176,0,0
10,1,3638677,Downtown,,0,895815,183176,0,0
10,1,3638678,Downtown,,0,895807,183176,0,0
10,1,3638679,Downtown,,0,895811,183176,0,0
10,1,3638680,Downtown,,0,895812,183176,0,0
10,1,3638681,Downtown,,0,895808,183176,0,0
10,1,3638682,Downtown,,0,895813,183176,0,0
10,1,3638683,Downtown,,0,895809,183176,0,0
10,1,3638710,Downtown,,0,895810,183176,0,0
10,1,3638684,Downtown,,0,895814,183176,0,0
10,1,3638685,Downtown,,0,895815,183176,0,0
10,1,3638686,Downtown,,0,895807,183176,0,0
10,1,3638687,Downtown,,0,895811,183176,0,0
10,1,3638688,Downtown,,0,895812,183176,0,0
10,1,3638689,Downtown,,0,895808,183176,0,0
10,1,3638690,Downtown,,0,895813,183176,0,0
10,1,3638691,Downtown,,0,895809,183176,0,0
10,1,3638692,Downtown,,0,895810,183176,0,0
10,1,3638693,Downtown,,0,895814,183176,0,0
10,1,3638694,Downtown,,0,895815,183176,0,0
10,1,3638695,Downtown,,0,895807,183176,0,0
10,1,3638696,Downtown,,0,895811,183176,0,0
10,1,3638697,Downtown,,0,895816,183176,0,0
10,1,3638698,Downtown,,0,895812,183176,0,0
10,1,3638699,Downtown,,0,895808,183176,0,0
10,1,3638700,Downtown,,0,895813,183176,0,0
10,1,3638701,Downtown,,0,895809,183176,0,0
10,1,3638702,Downtown,,0,895814,183176,0,0
10,1,3638703,Downtown,,0,895815,183176,0,0
10,1,3638704,Downtown,,0,895807,183176,0,0
10,1,3638705,Downtown,,0,895816,183176,0,0
10,1,3638706,Downtown,,0,895813,183176,0,0
10,1,3638711,Downtown Only,,0,895815,183175,0,0
10,1,3638712,Naco Pass,,1,895809,183177,0,0
10,1,3638713,Naco Pass,,1,895815,183177,0,0
10,1,3638714,Naco Pass,,1,895807,183177,0,0
10,1,3638755,Naco Pass,,1,895811,183177,0,0
10,1,3638715,Naco Pass,,1,895812,183177,0,0
10,1,3638716,Naco Pass,,1,895808,183177,0,0
10,1,3638717,Naco Pass,,1,895813,183177,0,0
10,1,3638718,Naco Pass,,1,895809,183177,0,0
10,1,3638719,Naco Pass,,1,895810,183177,0,0
10,1,3638720,Naco Pass,,1,895814,183177,0,0
10,1,3638721,Naco Pass,,1,895815,183177,0,0
10,1,3638722,Naco Pass,,1,895807,183177,0,0
10,1,3638723,Naco Pass,,1,895811,183177,0,0
10,1,3638724,Naco Pass,,1,895812,183177,0,0
10,1,3638725,Naco Pass,,1,895808,183177,0,0
10,1,3638726,Naco Pass,,1,895813,183177,0,0
10,1,3638727,Naco Pass,,1,895809,183177,0,0
10,1,3638728,Naco Pass,,1,895810,183177,0,0
10,1,3638729,Naco Pass,,1,895814,183177,0,0
10,1,3638730,Naco Pass,,1,895815,183177,0,0
10,1,3638731,Naco Pass,,1,895807,183177,0,0
10,1,3638732,Naco Pass,,1,895811,183177,0,0
10,1,3638733,Naco Pass,,1,895812,183177,0,0
10,1,3638734,Naco Pass,,1,895808,183177,0,0
10,1,3638735,Naco Pass,,1,895813,183177,0,0
10,1,3638736,Naco Pass,,1,895809,183177,0,0
10,1,3638737,Naco Pass,,1,895810,183177,0,0
10,1,3638738,Naco Pass,,1,895814,183177,0,0
10,1,3638739,Naco Pass,,1,895815,183177,0,0
10,1,3638740,Naco Pass,,1,895807,183177,0,0
10,1,3638741,Naco Pass,,1,895811,183177,0,0
10,1,3638742,Naco Pass,,1,895816,183177,0,0
10,1,3638743,Naco Pass,,1,895812,183177,0,0
10,1,3638744,Naco Pass,,1,895808,183177,0,0
10,1,3638745,Naco Pass,,1,895813,183177,0,0
10,1,3638746,Naco Pass,,1,895809,183177,0,0
10,1,3638747,Naco Pass,,1,895810,183177,0,0
10,1,3638748,Naco Pass,,1,895814,183177,0,0
10,1,3638749,Naco Pass,,1,895815,183177,0,0
10,1,3638750,Naco Pass,,1,895807,183177,0,0
10,1,3638751,Naco Pass,,1,895816,183177,0,0
10,1,3638752,Naco Pass,,1,895808,183177,0,0
10,1,3638753,Naco Pass,,1,895813,183177,0,0
10,1,3638754,Naco Pass,,1,895815,183177,0,0
100,1,3638876,Medical Center Transit Center,,0,895831,183179,0,0
100,1,3638877,Medical Center Transit Center,,0,895832,183179,0,0
100,1,3638878,Medical Center Transit Center,,0,895833,183179,0,0
100,1,3638879,Medical Center Transit Center,,0,895834,183179,0,0
100,1,3638880,Medical Center Transit Center,,0,895835,183179,0,0
100,1,3638881,Medical Center Transit Center,,0,895831,183179,0,0
100,1,3638882,Medical Center Transit Center,,0,895832,183179,0,0
100,1,3638883,Medical Center Transit Center,,0,895833,183179,0,0
100,1,3638884,Medical Center Transit Center,,0,895836,183179,0,0
100,1,3638885,Medical Center Transit Center,,0,895834,183179,0,0
100,1,3638886,Medical Center Transit Center,,0,895837,183179,0,0
100,1,3638887,Medical Center Transit Center,,0,895835,183179,0,0
100,1,3638888,Medical Center Transit Center,,0,895830,183179,0,0
100,1,3638889,Medical Center Transit Center,,0,895831,183179,0,0
100,1,3638890,Medical Center Transit Center,,0,895838,183179,0,0
100,1,3638891,Medical Center Transit Center,,0,895832,183179,0,0
100,1,3638892,Medical Center Transit Center,,0,895839,183179,0,0
100,1,3638893,Medical Center Transit Center,,0,895833,183179,0,0
100,1,3638894,Medical Center Transit Center,,0,895836,183179,0,0
100,1,3638895,Medical Center Transit Center,,0,895834,183179,0,0
100,1,3638896,Medical Center Transit Center,,0,895840,183179,0,0
100,1,3638897,Medical Center Transit Center,,0,895837,183179,0,0
100,1,3638898,Medical Center Transit Center,,0,895835,183179,0,0
100,1,3638899,Medical Center Transit Center,,0,895830,183179,0,0
100,1,3638900,Medical Center Transit Center,,0,895831,183179,0,0
100,1,3638901,Medical Center Transit Center,,0,895838,183179,0,0
100,1,3638902,Medical Center Transit Center,,0,895832,183179,0,0
100,1,3638903,Medical Center Transit Center,,0,895839,183179,0,0
100,1,3638904,Medical Center Transit Center,,0,895833,183179,0,0
100,1,3638905,Medical Center Transit Center,,0,895836,183179,0,0
100,1,3638906,Medical Center Transit Center,,0,895834,183179,0,0
100,1,3638907,Medical Center Transit Center,,0,895840,183179,0,0
100,1,3638908,Medical Center Transit Center,,0,895837,183179,0,0
100,1,3638909,Medical Center Transit Center,,0,895835,183179,0,0
100,1,3638910,Medical Center Transit Center,,0,895830,183179,0,0
100,1,3638911,Medical Center Transit Center,,0,895831,183179,0,0
100,1,3638912,Medical Center Transit Center,,0,895838,183179,0,0
100,1,3638913,Medical Center Transit Center,,0,895832,183179,0,0
100,1,3638914,Medical Center Transit Center,,0,895839,183179,0,0
100,1,3638915,Medical Center Transit Center,,0,895833,183179,0,0
100,1,3638916,Medical Center Transit Center,,0,895836,183179,0,0
100,1,3638917,Medical Center Transit Center,,0,895834,183179,0,0
100,1,3638918,Medical Center Transit Center,,0,895840,183179,0,0
100,1,3638919,Medical Center Transit Center,,0,895837,183179,0,0
100,1,3638920,Medical Center Transit Center,,0,895835,183179,0,0
100,1,3638921,Medical Center Transit Center,,0,895830,183179,0,0
100,1,3638922,Medical Center Transit Center,,0,895831,183179,0,0
100,1,3638923,Medical Center Transit Center,,0,895838,183179,0,0
100,1,3638924,Medical Center Transit Center,,0,895832,183179,0,0
100,1,3638925,Medical Center Transit Center,,0,895839,183179,0,0
100,1,3638926,Medical Center Transit Center,,0,895833,183179,0,0
100,1,3638927,Medical Center Transit Center,,0,895836,183179,0,0
100,1,3638928,Medical Center Transit Center,,0,895834,183179,0,0
100,1,3638929,Medical Center Transit Center,,0,895840,183179,0,0
100,1,3638930,Medical Center Transit Center,,0,895837,183179,0,0
100,1,3638931,Medical Center Transit Center,,0,895835,183179,0,0
100,1,3638932,Medical Center Transit Center,,0,895830,183179,0,0
100,1,3638933,Medical Center Transit Center,,0,895831,183179,0,0
100,1,3638934,Medical Center Transit Center,,0,895838,183179,0,0
100,1,3638935,Medical Center Transit Center,,0,895841,183179,0,0
100,1,3638936,Medical Center Transit Center,,0,895832,183179,0,0
100,1,3638937,Medical Center Transit Center,,0,895839,183179,0,0
100,1,3638938,Medical Center Transit Center,,0,895833,183179,0,0
100,1,3638939,Medical Center Transit Center,,0,895836,183179,0,0
100,1,3638940,Medical Center Transit Center,,0,895834,183179,0,0
100,1,3638941,Medical Center Transit Center,,0,895840,183179,0,0
100,1,3638942,Medical Center Transit Center,,0,895837,183179,0,0
100,1,3638943,Medical Center Transit Center,,0,895835,183179,0,0
100,1,3638944,Medical Center Transit Center,,0,895830,183179,0,0
100,1,3638945,Medical Center Transit Center,,0,895831,183179,0,0
100,1,3638946,Medical Center Transit Center,,0,895838,183179,0,0
100,1,3638947,Medical Center Transit Center,,0,895841,183179,0,0
100,1,3638948,Medical Center Transit Center,,0,895832,183179,0,0
100,1,3638949,Medical Center Transit Center,,0,895839,183179,0,0
100,1,3638950,Medical Center Transit Center,,0,895833,183179,0,0
100,1,3638951,Medical Center Transit Center,,0,895836,183179,0,0
100,1,3638952,Medical Center Transit Center,,0,895840,183179,0,0
100,1,3638953,Medical Center Transit Center,,0,895837,183179,0,0
100,1,3638954,Medical Center Transit Center,,0,895830,183179,0,0
100,1,3638955,Medical Center Transit Center,,0,895831,183179,0,0
100,1,3638956,Medical Center Transit Center,,0,895841,183179,0,0
100,1,3638957,Medical Center Transit Center,,0,895839,183179,0,0
100,1,3638958,Medical Center Transit Center,,0,895836,183179,0,0
100,1,3638959,Medical Center Transit Center,,0,895840,183179,0,0
100,1,3638960,Medical Center Transit Center,,0,895837,183179,0,0
100,1,3638875,Medical Center Transit Center,,0,895830,183179,0,0
100,1,3638961,Medical Center Transit Center,,0,895841,183179,0,0
100,1,3638962,Medical Center Transit Center,,0,895836,183179,0,0
100,1,3638963,Medical Center Transit Center,,0,895837,183179,0,0
100,1,3638964,Medical Center Transit Center,,0,895830,183179,0,0
100,1,3638965,Medical Center Transit Center,,0,895836,183179,0,0
100,1,3638966,Medical Center Transit Center,,0,895830,183179,0,0
100,1,3638971,Ellis Alley Park and Ride,,1,895833,183181,0,0
100,1,3638972,Ellis Alley Park and Ride,,1,895834,183181,0,0
100,1,3638973,Ellis Alley Park and Ride,,1,895835,183181,0,0
100,1,3638974,Ellis Alley Park and Ride,,1,895831,183181,0,0
100,1,3638975,Ellis Alley Park and Ride,,1,895832,183181,0,0
100,1,3638976,Ellis Alley Park and Ride,,1,895833,183181,0,0
100,1,3638977,Ellis Alley Park and Ride,,1,895834,183181,0,0
100,1,3638978,Ellis Alley Park and Ride,,1,895835,183181,0,0
100,1,3638979,Ellis Alley Park and Ride,,1,895831,183181,0,0
100,1,3638980,Ellis Alley Park and Ride,,1,895838,183181,0,0
100,1,3638981,Ellis Alley Park and Ride,,1,895832,183181,0,0
100,1,3638967,Ellis Alley Park and Ride,,1,895839,183181,0,0
100,1,3638982,Ellis Alley Park and Ride,,1,895833,183181,0,0
100,1,3638983,Ellis Alley Park and Ride,,1,895836,183181,0,0
100,1,3638984,Ellis Alley Park and Ride,,1,895834,183181,0,0
100,1,3638985,Ellis Alley Park and Ride,,1,895840,183181,0,0
100,1,3638986,Ellis Alley Park and Ride,,1,895837,183181,0,0
100,1,3638987,Ellis Alley Park and Ride,,1,895835,183181,0,0
100,1,3638988,Ellis Alley Park and Ride,,1,895830,183181,0,0
100,1,3638989,Ellis Alley Park and Ride,,1,895831,183181,0,0
100,1,3638990,Ellis Alley Park and Ride,,1,895838,183181,0,0
100,1,3638991,Ellis Alley Park and Ride,,1,895832,183181,0,0
100,1,3638992,Ellis Alley Park and Ride,,1,895839,183181,0,0
100,1,3638993,Ellis Alley Park and Ride,,1,895833,183181,0,0
100,1,3638994,Ellis Alley Park and Ride,,1,895836,183181,0,0
100,1,3638995,Ellis Alley Park and Ride,,1,895834,183181,0,0
100,1,3638996,Ellis Alley Park and Ride,,1,895840,183181,0,0
100,1,3638997,Ellis Alley Park and Ride,,1,895837,183181,0,0
100,1,3638998,Ellis Alley Park and Ride,,1,895835,183181,0,0
100,1,3638999,Ellis Alley Park and Ride,,1,895830,183181,0,0
100,1,3639000,Ellis Alley Park and Ride,,1,895831,183181,0,0
100,1,3639001,Ellis Alley Park and Ride,,1,895838,183181,0,0
100,1,3639002,Ellis Alley Park and Ride,,1,895832,183181,0,0
100,1,3639003,Ellis Alley Park and Ride,,1,895839,183181,0,0
100,1,3639004,Ellis Alley Park and Ride,,1,895833,183181,0,0
100,1,3639005,Ellis Alley Park and Ride,,1,895836,183181,0,0
100,1,3639006,Ellis Alley Park and Ride,,1,895834,183181,0,0
100,1,3639007,Ellis Alley Park and Ride,,1,895840,183181,0,0
100,1,3639008,Ellis Alley Park and Ride,,1,895837,183181,0,0
100,1,3639009,Ellis Alley Park and Ride,,1,895835,183181,0,0
100,1,3639010,Ellis Alley Park and Ride,,1,895830,183181,0,0
100,1,3639011,Ellis Alley Park and Ride,,1,895831,183181,0,0
100,1,3639012,Ellis Alley Park and Ride,,1,895838,183181,0,0
100,1,3639013,Ellis Alley Park and Ride,,1,895832,183181,0,0
100,1,3639014,Ellis Alley Park and Ride,,1,895839,183181,0,0
100,1,3639015,Ellis Alley Park and Ride,,1,895833,183181,0,0
100,1,3639016,Ellis Alley Park and Ride,,1,895836,183181,0,0
100,1,3639017,Ellis Alley Park and Ride,,1,895834,183181,0,0
100,1,3639018,Ellis Alley Park and Ride,,1,895840,183181,0,0
100,1,3639019,Ellis Alley Park and Ride,,1,895837,183181,0,0
100,1,3639020,Ellis Alley Park and Ride,,1,895835,183181,0,0
100,1,3639021,Ellis Alley Park and Ride,,1,895830,183181,0,0
100,1,3639022,Ellis Alley Park and Ride,,1,895831,183181,0,0
100,1,3639023,Ellis Alley Park and Ride,,1,895838,183181,0,0
100,1,3639024,Ellis Alley Park and Ride,,1,895841,183181,0,0
100,1,3639025,Ellis Alley Park and Ride,,1,895832,183181,0,0
100,1,3639026,Ellis Alley Park and Ride,,1,895839,183181,0,0
100,1,3639027,Ellis Alley Park and Ride,,1,895833,183181,0,0
100,1,3639028,Ellis Alley Park and Ride,,1,895836,183181,0,0
100,1,3639029,Ellis Alley Park and Ride,,1,895834,183181,0,0
100,1,3639030,Ellis Alley Park and Ride,,1,895840,183181,0,0
100,1,3639031,Ellis Alley Park and Ride,,1,895837,183181,0,0
100,1,3639032,Ellis Alley Park and Ride,,1,895835,183181,0,0
100,1,3639033,Ellis Alley Park and Ride,,1,895830,183181,0,0
100,1,3639034,Ellis Alley Park and Ride,,1,895831,183181,0,0
100,1,3639035,Ellis Alley Park and Ride,,1,895838,183181,0,0
100,1,3639036,Ellis Alley Park and Ride,,1,895841,183181,0,0
100,1,3639037,Ellis Alley Park and Ride,,1,895832,183181,0,0
100,1,3639038,Ellis Alley Park and Ride,,1,895839,183181,0,0
100,1,3639039,Ellis Alley Park and Ride,,1,895833,183181,0,0
100,1,3639040,Ellis Alley Park and Ride,,1,895836,183181,0,0
100,1,3639041,Ellis Alley Park and Ride,,1,895834,183181,0,0
100,1,3639042,Ellis Alley Park and Ride,,1,895840,183181,0,0
100,1,3639043,Ellis Alley Park and Ride,,1,895837,183181,0,0
100,1,3639044,Ellis Alley Park and Ride,,1,895835,183181,0,0
100,1,3639045,Ellis Alley Park and Ride,,1,895830,183181,0,0
100,1,3638969,Ellis Alley Park and Ride,,1,895831,183181,0,0
100,1,3639046,Ellis Alley Park and Ride,,1,895838,183181,0,0
100,1,3639047,Ellis Alley Park and Ride,,1,895841,183181,0,0
100,1,3639048,Ellis Alley Park and Ride,,1,895839,183181,0,0
100,1,3639049,Ellis Alley Park and Ride,,1,895836,183181,0,0
100,1,3639050,Ellis Alley Park and Ride,,1,895840,183181,0,0
100,1,3639051,Ellis Alley Park and Ride,,1,895837,183181,0,0
100,1,3639052,Ellis Alley Park and Ride,,1,895830,183181,0,0
100,1,3639053,Ellis Alley Park and Ride,,1,895831,183181,0,0
100,1,3639054,Ellis Alley Park and Ride,,1,895841,183181,0,0
100,1,3638968,Ellis Alley Park and Ride,,1,895839,183181,0,0
100,1,3638970,Ellis Alley Park and Ride,,1,895836,183181,0,0
100,1,3639055,Ellis Alley Park and Ride,,1,895837,183181,0,0
100,1,3639056,Ellis Alley Park and Ride,,1,895830,183181,0,0
100,1,3639057,Ellis Alley Park and Ride,,1,895841,183181,0,0
100,1,3639058,Ellis Alley Park and Ride,,1,895836,183181,0,0
100,1,3639059,Ellis Alley Park and Ride,,1,895837,183181,0,0
100,1,3639060,Ellis Alley Park and Ride,,1,895830,183181,0,0
100,1,3639061,Ellis Alley Park and Ride,,1,895836,183181,0,0
100,1,3639062,Ellis Alley Park and Ride,,1,895830,183182,0,0
103,1,3639326,Crossroads Park and Ride,,0,895857,183183,0,0
103,1,3639327,Crossroads Park and Ride,,0,895858,183183,0,0
103,1,3639328,Crossroads Park and Ride,,0,895859,183183,0,0
103,1,3639329,Crossroads Park and Ride,,0,895860,183183,0,0
103,1,3639330,Crossroads Park and Ride,,0,895861,183183,0,0
103,1,3639331,Crossroads Park and Ride,,0,895857,183183,0,0
103,1,3639332,Crossroads Park and Ride,,0,895862,183183,0,0
103,1,3639333,Crossroads Park and Ride,,0,895858,183183,0,0
103,1,3639334,Crossroads Park and Ride,,0,895863,183183,0,0
103,1,3639335,Crossroads Park and Ride,,0,895859,183183,0,0
103,1,3639336,Crossroads Park and Ride,,0,895864,183183,0,0
103,1,3639337,Crossroads Park and Ride,,0,895860,183183,0,0
103,1,3639338,Crossroads Park and Ride,,0,895865,183183,0,0
103,1,3639339,Crossroads Park and Ride,,0,895861,183183,0,0
103,1,3639340,Crossroads Park and Ride,,0,895866,183183,0,0
103,1,3639341,Crossroads Park and Ride,,0,895857,183183,0,0
103,1,3639342,Crossroads Park and Ride,,0,895862,183183,0,0
103,1,3639343,Crossroads Park and Ride,,0,895858,183183,0,0
103,1,3639344,Crossroads Park and Ride,,0,895863,183183,0,0
103,1,3639345,Crossroads Park and Ride,,0,895859,183183,0,0
103,1,3639346,Crossroads Park and Ride,,0,895864,183183,0,0
103,1,3639347,Crossroads Park and Ride,,0,895860,183183,0,0
103,1,3639348,Crossroads Park and Ride,,0,895865,183183,0,0
103,1,3639349,Crossroads Park and Ride,,0,895861,183183,0,0
103,1,3639350,Crossroads Park and Ride,,0,895866,183183,0,0
103,1,3639351,Crossroads Park and Ride,,0,895857,183183,0,0
103,1,3639352,Crossroads Park and Ride,,0,895862,183183,0,0
103,1,3639353,Crossroads Park and Ride,,0,895858,183183,0,0
103,1,3639354,Crossroads Park and Ride,,0,895863,183183,0,0
103,1,3639355,Crossroads Park and Ride,,0,895859,183183,0,0
103,1,3639356,Crossroads Park and Ride,,0,895864,183183,0,0
103,1,3639357,Crossroads Park and Ride,,0,895860,183183,0,0
103,1,3639358,Crossroads Park and Ride,,0,895865,183183,0,0
103,1,3639411,Crossroads Park and Ride,,0,895861,183183,0,0
103,1,3639359,Crossroads Park and Ride,,0,895866,183183,0,0
103,1,3639360,Crossroads Park and Ride,,0,895857,183183,0,0
103,1,3639361,Crossroads Park and Ride,,0,895862,183183,0,0
103,1,3639362,Crossroads Park and Ride,,0,895858,183183,0,0
103,1,3639363,Crossroads Park and Ride,,0,895863,183183,0,0
103,1,3639364,Crossroads Park and Ride,,0,895859,183183,0,0
103,1,3639365,Crossroads Park and Ride,,0,895864,183183,0,0
103,1,3639366,Crossroads Park and Ride,,0,895860,183183,0,0
103,1,3639367,Crossroads Park and Ride,,0,895865,183183,0,0
103,1,3639368,Crossroads Park and Ride,,0,895861,183183,0,0
103,1,3639369,Crossroads Park and Ride,,0,895866,183183,0,0
103,1,3639370,Crossroads Park and Ride,,0,895857,183183,0,0
103,1,3639371,Crossroads Park and Ride,,0,895862,183183,0,0
103,1,3639372,Crossroads Park and Ride,,0,895858,183183,0,0
103,1,3639373,Crossroads Park and Ride,,0,895863,183183,0,0
103,1,3639374,Crossroads Park and Ride,,0,895867,183183,0,0
103,1,3639375,Crossroads Park and Ride,,0,895859,183183,0,0
103,1,3639376,Crossroads Park and Ride,,0,895864,183183,0,0
103,1,3639377,Crossroads Park and Ride,,0,895860,183183,0,0
103,1,3639378,Crossroads Park and Ride,,0,895865,183183,0,0
103,1,3639379,Crossroads Park and Ride,,0,895861,183183,0,0
103,1,3639380,Crossroads Park and Ride,,0,895866,183183,0,0
103,1,3639381,Crossroads Park and Ride,,0,895857,183183,0,0
103,1,3639382,Crossroads Park and Ride,,0,895862,183183,0,0
103,1,3639383,Crossroads Park and Ride,,0,895858,183183,0,0
103,1,3639384,Crossroads Park and Ride,,0,895863,183183,0,0
103,1,3639385,Crossroads Park and Ride/Garage,,0,895867,183185,0,0
103,1,3639386,Crossroads Park and Ride,,0,895859,183183,0,0
103,1,3639387,Crossroads Park and Ride,,0,895864,183183,0,0
103,1,3639388,Crossroads Park and Ride,,0,895860,183183,0,0
103,1,3639389,Crossroads Park and Ride/Garage,,0,895865,183185,0,0
103,1,3639390,Crossroads Park and Ride,,0,895861,183183,0,0
103,1,3639391,Crossroads Park and Ride,,0,895866,183183,0,0
103,1,3639392,Crossroads Park and Ride,,0,895862,183183,0,0
103,1,3639393,Crossroads Park and Ride,,0,895858,183183,0,0
103,1,3639394,Crossroads Park and Ride,,0,895863,183183,0,0
103,1,3639395,Crossroads Park and Ride,,0,895859,183183,0,0
103,1,3639396,Crossroads Park and Ride,,0,895864,183183,0,0
103,1,3639397,Crossroads Park and Ride,,0,895860,183183,0,0
103,1,3639398,Crossroads Park and Ride,,0,895861,183183,0,0
103,1,3639399,Crossroads Park and Ride,,0,895866,183183,0,0
103,1,3639400,Crossroads Park and Ride,,0,895862,183183,0,0
103,1,3639401,Crossroads Park and Ride,,0,895858,183183,0,0
103,1,3639402,Crossroads Park and Ride/Garage,,0,895859,183185,0,0
103,1,3639403,Crossroads Park and Ride,,0,895860,183183,0,0
103,1,3639404,Crossroads Park and Ride,,0,895866,183183,0,0
103,1,3639405,Crossroads Park and Ride,,0,895858,183183,0,0
103,1,3639406,Crossroads Park and Ride,,0,895860,183183,0,0
103,1,3639407,Crossroads Park and Ride,,0,895866,183183,0,0
103,1,3639408,Crossroads Park and Ride,,0,895858,183183,0,0
103,1,3639409,Crossroads Park and Ride,,0,895860,183183,0,0
103,1,3639410,Commerce and Zarzamora Only,,0,895866,183184,0,0
103,1,3639412,Madla Transit Center,,1,895859,183186,0,0
103,1,3639413,Madla Transit Center,,1,895860,183186,0,0
103,1,3639414,Madla Transit Center,,1,895861,183186,0,0
103,1,3639415,Madla Transit Center,,1,895857,183186,0,0
103,1,3639416,Madla Transit Center,,1,895858,183186,0,0
103,1,3639417,Madla Transit Center,,1,895859,183186,0,0
103,1,3639418,Madla Transit Center,,1,895860,183186,0,0
103,1,3639419,Madla Transit Center,,1,895865,183186,0,0
103,1,3639420,Madla Transit Center,,1,895861,183186,0,0
103,1,3639421,Madla Transit Center,,1,895866,183186,0,0
103,1,3639422,Madla Transit Center,,1,895857,183186,0,0
103,1,3639423,Madla Transit Center,,1,895862,183186,0,0
103,1,3639424,Madla Transit Center,,1,895858,183186,0,0
103,1,3639425,Madla Transit Center,,1,895863,183186,0,0
103,1,3639426,Madla Transit Center,,1,895859,183186,0,0
103,1,3639427,Madla Transit Center,,1,895864,183186,0,0
103,1,3639428,Madla Transit Center,,1,895860,183186,0,0
103,1,3639429,Madla Transit Center,,1,895865,183186,0,0
103,1,3639430,Madla Transit Center,,1,895861,183186,0,0
103,1,3639431,Madla Transit Center,,1,895866,183186,0,0
103,1,3639432,Madla Transit Center,,1,895857,183186,0,0
103,1,3639433,Madla Transit Center,,1,895862,183186,0,0
103,1,3639434,Madla Transit Center,,1,895858,183186,0,0
103,1,3639435,Madla Transit Center,,1,895863,183186,0,0
103,1,3639436,Madla Transit Center,,1,895859,183186,0,0
103,1,3639437,Madla Transit Center,,1,895864,183186,0,0
103,1,3639438,Madla Transit Center,,1,895860,183186,0,0
103,1,3639439,Madla Transit Center,,1,895865,183186,0,0
103,1,3639440,Madla Transit Center,,1,895861,183186,0,0
103,1,3639441,Madla Transit Center,,1,895866,183186,0,0
103,1,3639442,Madla Transit Center,,1,895857,183186,0,0
103,1,3639443,Madla Transit Center,,1,895862,183186,0,0
103,1,3639444,Madla Transit Center,,1,895858,183186,0,0
103,1,3639445,Madla Transit Center,,1,895863,183186,0,0
103,1,3639446,Madla Transit Center,,1,895859,183186,0,0
103,1,3639447,Madla Transit Center,,1,895864,183186,0,0
103,1,3639448,Madla Transit Center,,1,895860,183186,0,0
103,1,3639449,Madla Transit Center,,1,895865,183186,0,0
103,1,3639450,Madla Transit Center,,1,895861,183186,0,0
103,1,3639451,Madla Transit Center,,1,895866,183186,0,0
103,1,3639452,Madla Transit Center,,1,895857,183186,0,0
103,1,3639453,Madla Transit Center,,1,895862,183186,0,0
103,1,3639454,Madla Transit Center,,1,895858,183186,0,0
103,1,3639455,Madla Transit Center,,1,895863,183186,0,0
103,1,3639456,Madla Transit Center,,1,895859,183186,0,0
103,1,3639457,Madla Transit Center,,1,895864,183186,0,0
103,1,3639458,Madla Transit Center,,1,895860,183186,0,0
103,1,3639459,Madla Transit Center,,1,895865,183186,0,0
103,1,3639460,Madla Transit Center,,1,895861,183186,0,0
103,1,3639461,Madla Transit Center,,1,895866,183186,0,0
103,1,3639462,Madla Transit Center,,1,895857,183186,0,0
103,1,3639463,Madla Transit Center,,1,895862,183186,0,0
103,1,3639464,Madla Transit Center,,1,895858,183186,0,0
103,1,3639465,Madla Transit Center,,1,895863,183186,0,0
103,1,3639466,Madla Transit Center,,1,895867,183186,0,0
103,1,3639467,Madla Transit Center,,1,895859,183186,0,0
103,1,3639468,Madla Transit Center,,1,895864,183186,0,0
103,1,3639469,Madla Transit Center,,1,895860,183186,0,0
103,1,3639470,Madla Transit Center,,1,895865,183186,0,0
103,1,3639471,Madla Transit Center,,1,895861,183186,0,0
103,1,3639472,Madla Transit Center,,1,895866,183186,0,0
103,1,3639476,Madla Transit Center/Garage,,1,895857,183188,0,0
103,1,3639477,Madla Transit Center,,1,895862,183186,0,0
103,1,3639478,Madla Transit Center,,1,895858,183186,0,0
103,1,3639473,Madla Transit Center,,1,895863,183186,0,0
103,1,3639474,Madla Transit Center,,1,895859,183186,0,0
103,1,3639475,Madla Transit Center,,1,895864,183186,0,0
103,1,3639479,Madla Transit Center,,1,895860,183186,0,0
103,1,3639480,Madla Transit Center,,1,895861,183186,0,0
103,1,3639481,Madla Transit Center,,1,895866,183186,0,0
103,1,3639482,Madla Transit Center,,1,895862,183186,0,0
103,1,3639483,Madla Transit Center,,1,895858,183186,0,0
103,1,3639484,Madla Transit Center/Garage,,1,895863,183188,0,0
103,1,3639485,Madla Transit Center,,1,895859,183186,0,0
103,1,3639486,Madla Transit Center/Garage,,1,895864,183188,0,0
103,1,3639488,Madla Transit Center,,1,895860,183186,0,0
103,1,3639487,Madla Transit Center/Garage,,1,895861,183188,0,0
